Time,Date,Year,Month,DoY,HoD,netShortWave,netLongWave,availableEnergy,airTemp,gradientTemp,windSpeed,vaporPressureDeficit,precipitation,green,plantHeight,soilCO2Flux0,soilCO2Flux1,soilWaterContent,soilWaterPotential
2023-03-15 11:30:00,2023-03-15,2023,3,74,11,511.19,6.3,517.18,10.9,3.9,1.7,0.32,0.0,,0.4,,,0.385,1.87
2023-03-15 12:30:00,2023-03-15,2023,3,74,12,668.3,3.5,671.41,11.7,5.1,1.72,0.38,0.034,,0.4,,,0.385,1.87
2023-03-15 13:30:00,2023-03-15,2023,3,74,13,684.05,0.4,683.05,13.1,5.9,2.0,0.44,0.0,,0.4,,,0.385,1.87
2023-03-15 14:30:00,2023-03-15,2023,3,74,14,286.98,-6.5,254.88,12.4,4.5,1.8,0.42,0.051,,0.4,,,0.385,1.87
2023-03-15 15:30:00,2023-03-15,2023,3,74,15,39.83,-10.1,-10.58,11.6,1.9,1.04,0.45,0.017,,0.4,,,0.385,1.87
2023-03-15 16:30:00,2023-03-15,2023,3,74,16,27.78,-10.0,-14.59,10.0,1.8,0.63,0.38,0.034,,0.4,,,0.385,1.87
2023-03-15 17:30:00,2023-03-15,2023,3,74,17,13.42,-9.9,-16.52,8.8,1.6,0.72,0.3,0.0,,0.4,,,0.385,1.87
2023-03-15 18:30:00,2023-03-15,2023,3,74,18,0.0,-9.3,-18.97,8.0,1.1,0.79,0.27,0.034,,0.4,,,0.385,1.87
2023-03-15 19:30:00,2023-03-15,2023,3,74,19,0.0,-6.3,-6.83,8.2,0.2,1.0,0.3,0.017,,0.4,,,0.385,1.87
2023-03-15 20:30:00,2023-03-15,2023,3,74,20,0.0,-5.0,1.7,8.0,-0.1,0.78,0.27,0.017,,0.4,,,0.384,1.87
2023-03-15 21:30:00,2023-03-15,2023,3,74,21,0.0,-2.6,8.64,8.3,-0.7,0.91,0.28,0.034,,0.4,,,0.384,1.87
2023-03-15 22:30:00,2023-03-15,2023,3,74,22,0.0,-2.3,11.85,8.0,-1.0,0.87,0.28,0.017,,0.4,,,0.384,1.87
2023-03-15 23:30:00,2023-03-15,2023,3,74,23,0.0,-1.1,13.8,7.8,-1.1,0.96,0.28,0.017,,0.4,,,0.384,1.87
2023-03-16 00:30:00,2023-03-16,2023,3,75,0,0.0,0.4,17.23,8.0,-1.6,1.06,0.34,0.034,0.254,0.4,,,0.384,1.87
2023-03-16 01:30:00,2023-03-16,2023,3,75,1,0.0,0.9,20.15,7.6,-1.6,1.02,0.34,0.017,,0.4,,,0.384,1.87
2023-03-16 02:30:00,2023-03-16,2023,3,75,2,0.0,-1.0,19.39,6.7,-1.0,0.77,0.21,0.017,,0.4,,,0.384,1.87
2023-03-16 03:30:00,2023-03-16,2023,3,75,3,0.0,-1.5,19.05,6.2,-0.6,0.69,0.15,0.017,,0.4,,,0.384,1.87
2023-03-16 04:30:00,2023-03-16,2023,3,75,4,0.0,-2.7,17.32,5.7,0.2,0.45,0.1,0.034,,0.4,,,0.384,1.87
2023-03-16 05:30:00,2023-03-16,2023,3,75,5,0.0,-1.7,15.61,5.7,-0.5,0.72,0.11,9.32,,0.4,,,0.384,1.87
2023-03-16 06:30:00,2023-03-16,2023,3,75,6,14.2,-1.3,31.15,5.7,-0.5,0.68,0.1,6.018,,0.4,,,0.384,1.87
2023-03-16 07:30:00,2023-03-16,2023,3,75,7,156.0,9.7,184.79,6.9,0.9,0.58,0.02,0.017,,0.4,,,0.384,1.87
2023-03-16 08:30:00,2023-03-16,2023,3,75,8,328.68,20.9,364.23,8.9,2.7,1.08,0.07,0.034,,0.4,,,0.385,1.87
2023-03-16 09:30:00,2023-03-16,2023,3,75,9,502.75,15.7,523.19,10.8,3.8,1.46,0.19,0.034,,0.4,,,0.385,1.87
2023-03-16 10:30:00,2023-03-16,2023,3,75,10,523.85,3.0,526.14,10.9,5.0,1.98,0.23,0.0,,0.4,,,0.385,1.87
2023-03-16 11:30:00,2023-03-16,2023,3,75,11,771.42,0.1,768.98,12.2,6.6,2.27,0.32,0.017,,0.4,,,0.385,1.87
2023-03-16 12:30:00,2023-03-16,2023,3,75,12,732.29,-1.2,729.91,13.1,7.0,1.89,0.46,0.051,,0.4,,,0.385,1.87
2023-03-16 13:30:00,2023-03-16,2023,3,75,13,673.74,-8.2,662.94,13.0,7.8,1.87,0.46,0.034,,0.4,,,0.384,1.87
2023-03-16 14:30:00,2023-03-16,2023,3,75,14,326.98,-11.4,273.74,12.2,5.8,1.76,0.37,0.034,,0.4,,,0.384,1.87
2023-03-16 15:30:00,2023-03-16,2023,3,75,15,38.83,-11.1,-26.04,11.3,2.0,1.68,0.41,0.017,,0.4,,,0.384,1.87
2023-03-16 16:30:00,2023-03-16,2023,3,75,16,27.27,-11.7,-15.51,10.1,1.3,0.92,0.35,0.017,,0.4,,,0.384,1.87
2023-03-16 17:30:00,2023-03-16,2023,3,75,17,13.68,-14.4,-13.96,9.2,0.8,0.84,0.3,0.017,,0.4,,,0.384,1.87
2023-03-16 18:30:00,2023-03-16,2023,3,75,18,0.0,-16.6,-17.24,8.7,-0.1,0.87,0.34,0.017,,0.4,,,0.384,1.87
2023-03-16 19:30:00,2023-03-16,2023,3,75,19,0.0,-14.1,-4.81,8.8,-0.7,0.86,0.36,0.017,,0.4,,,0.384,1.87
2023-03-16 20:30:00,2023-03-16,2023,3,75,20,0.0,-11.2,3.48,8.7,-1.0,0.98,0.31,0.017,,0.4,,,0.384,1.87
2023-03-16 21:30:00,2023-03-16,2023,3,75,21,0.0,-9.2,8.74,8.9,-1.7,0.81,0.39,0.017,,0.4,,,0.384,1.87
2023-03-16 22:30:00,2023-03-16,2023,3,75,22,0.0,-10.3,10.41,8.6,-2.0,0.87,0.44,0.034,,0.4,,,0.384,1.87
2023-03-16 23:30:00,2023-03-16,2023,3,75,23,0.0,-9.9,11.74,8.2,-2.1,0.91,0.43,0.017,,0.4,,,0.384,1.87
2023-03-17 00:30:00,2023-03-17,2023,3,76,0,0.0,-8.9,15.12,8.1,-2.0,0.98,0.37,0.017,0.259,0.4,,,0.384,1.87
2023-03-17 01:30:00,2023-03-17,2023,3,76,1,0.0,-9.9,15.13,7.9,-2.0,0.82,0.32,0.017,,0.4,,,0.384,1.87
2023-03-17 02:30:00,2023-03-17,2023,3,76,2,0.0,-10.6,14.14,7.5,-1.9,0.93,0.28,0.017,,0.4,,,0.384,1.87
2023-03-17 03:30:00,2023-03-17,2023,3,76,3,0.0,-10.0,14.39,7.2,-1.7,0.97,0.23,0.017,,0.4,,,0.384,1.87
2023-03-17 04:30:00,2023-03-17,2023,3,76,4,0.0,-8.3,15.72,6.6,-1.2,0.81,0.19,0.017,,0.4,,,0.384,1.87
2023-03-17 05:30:00,2023-03-17,2023,3,76,5,0.0,-3.8,16.39,6.4,-0.2,0.66,0.12,0.017,,0.4,,,0.384,1.87
2023-03-17 06:30:00,2023-03-17,2023,3,76,6,15.21,-7.9,27.14,6.1,-0.9,0.71,0.13,0.017,,0.4,,,0.384,1.87
2023-03-17 07:30:00,2023-03-17,2023,3,76,7,159.54,14.6,193.93,8.1,0.5,0.63,0.15,0.017,,0.4,,,0.384,1.87
2023-03-17 08:30:00,2023-03-17,2023,3,76,8,336.48,19.2,369.98,9.9,2.7,1.38,0.2,0.034,,0.4,,,0.384,1.87
2023-03-17 09:30:00,2023-03-17,2023,3,76,9,500.31,11.5,509.11,11.5,4.8,1.85,0.27,0.017,,0.4,,,0.384,1.87
2023-03-17 10:30:00,2023-03-17,2023,3,76,10,595.09,0.8,587.65,12.1,6.1,2.21,0.29,0.017,,0.4,,,0.384,1.87
2023-03-17 11:30:00,2023-03-17,2023,3,76,11,679.96,-0.6,672.6,13.9,6.6,1.65,0.42,0.017,,0.4,,,0.384,1.87
2023-03-17 12:30:00,2023-03-17,2023,3,76,12,694.47,-3.5,686.04,15.0,6.8,1.82,0.5,0.017,,0.4,,,0.384,1.87
2023-03-17 13:30:00,2023-03-17,2023,3,76,13,531.44,-5.9,476.93,15.7,6.1,1.4,0.6,0.034,,0.4,,,0.384,1.87
2023-03-17 14:30:00,2023-03-17,2023,3,76,14,294.07,-6.1,222.55,15.9,3.6,1.11,0.68,0.034,,0.4,,,0.384,1.87
2023-03-17 15:30:00,2023-03-17,2023,3,76,15,98.3,-25.7,22.64,15.5,0.3,1.32,0.69,0.017,,0.4,,,0.384,1.87
2023-03-17 16:30:00,2023-03-17,2023,3,76,16,73.05,-40.5,1.18,14.1,0.3,0.75,0.55,0.017,,0.4,,,0.384,1.87
2023-03-17 17:30:00,2023-03-17,2023,3,76,17,23.93,-60.9,-55.17,14.0,-1.3,0.96,0.57,0.017,,0.4,,,0.383,1.87
2023-03-17 18:30:00,2023-03-17,2023,3,76,18,0.0,-84.2,-91.27,12.8,-1.9,0.76,0.49,0.034,,0.4,,,0.383,1.87
2023-03-17 19:30:00,2023-03-17,2023,3,76,19,0.0,-77.2,-76.42,12.7,-2.3,0.78,0.5,0.017,,0.4,,,0.383,1.87
2023-03-17 20:30:00,2023-03-17,2023,3,76,20,0.0,-74.7,-68.91,11.8,-2.0,0.93,0.43,0.017,,0.4,,,0.383,1.87
2023-03-17 21:30:00,2023-03-17,2023,3,76,21,0.0,-78.5,-69.41,11.9,-2.4,0.9,0.43,0.017,,0.4,,,0.383,1.87
2023-03-17 22:30:00,2023-03-17,2023,3,76,22,0.0,-80.2,-68.66,12.2,-3.0,1.05,0.48,0.017,,0.4,,,0.383,1.87
2023-03-17 23:30:00,2023-03-17,2023,3,76,23,0.0,-78.4,-66.13,12.2,-3.2,0.91,0.51,0.017,,0.4,,,0.383,1.87
2023-03-18 00:30:00,2023-03-18,2023,3,77,0,0.0,-66.1,-52.72,12.4,-3.6,0.81,0.55,0.017,,0.4,,,0.383,1.87
2023-03-18 01:30:00,2023-03-18,2023,3,77,1,0.0,-39.9,-25.12,12.7,-3.7,0.91,0.56,0.017,,0.4,,,0.383,1.87
2023-03-18 02:30:00,2023-03-18,2023,3,77,2,0.0,-76.6,-61.42,10.6,-2.7,0.82,0.39,0.017,,0.4,,,0.383,1.87
2023-03-18 03:30:00,2023-03-18,2023,3,77,3,0.0,-58.5,-42.93,11.5,-3.1,0.69,0.45,0.017,,0.4,,,0.383,1.87
2023-03-18 04:30:00,2023-03-18,2023,3,77,4,0.0,-34.8,-19.15,13.1,-4.1,0.96,0.65,0.017,,0.4,,,0.383,1.87
2023-03-18 05:30:00,2023-03-18,2023,3,77,5,0.0,-34.9,-20.55,12.9,-4.0,1.25,0.61,0.017,,0.4,,,0.383,1.87
2023-03-18 06:30:00,2023-03-18,2023,3,77,6,19.3,-35.6,-1.74,12.9,-3.7,1.58,0.62,0.017,,0.4,,,0.383,1.87
2023-03-18 07:30:00,2023-03-18,2023,3,77,7,177.04,8.4,198.1,14.2,-1.8,1.21,0.66,0.034,,0.4,,,0.383,1.87
2023-03-18 08:30:00,2023-03-18,2023,3,77,8,290.19,15.3,308.77,14.4,1.2,1.0,0.56,0.017,,0.4,,,0.383,1.87
2023-03-18 09:30:00,2023-03-18,2023,3,77,9,293.24,-2.6,284.74,14.7,2.3,0.82,0.58,0.017,,0.4,,,0.383,1.87
2023-03-18 10:30:00,2023-03-18,2023,3,77,10,330.59,-8.4,304.16,15.6,2.4,1.11,0.7,0.017,,0.4,,,0.383,1.87
2023-03-18 11:30:00,2023-03-18,2023,3,77,11,277.31,-24.1,220.48,15.0,3.0,0.88,0.56,0.034,,0.4,,,0.383,1.87
2023-03-18 12:30:00,2023-03-18,2023,3,77,12,251.26,-27.0,191.0,14.9,2.9,0.9,0.54,0.017,,0.4,,,0.383,1.87
2023-03-18 13:30:00,2023-03-18,2023,3,77,13,225.6,-27.7,164.89,15.9,1.4,1.42,0.68,0.017,,0.4,,,0.382,1.87
2023-03-18 14:30:00,2023-03-18,2023,3,77,14,192.12,-31.0,131.46,15.7,0.9,1.52,0.64,0.034,,0.4,,,0.382,1.87
2023-03-18 15:30:00,2023-03-18,2023,3,77,15,138.9,-27.8,86.69,16.1,0.1,1.32,0.69,0.017,,0.4,,,0.382,1.87
2023-03-18 16:30:00,2023-03-18,2023,3,77,16,85.26,-28.0,37.34,15.9,-0.7,1.49,0.65,0.017,,0.4,,,0.382,1.87
2023-03-18 17:30:00,2023-03-18,2023,3,77,17,20.55,-37.6,-29.67,14.5,-1.1,0.82,0.51,0.017,,0.4,,,0.382,1.87
2023-03-18 18:30:00,2023-03-18,2023,3,77,18,0.0,-33.2,-39.1,13.9,-1.3,0.88,0.47,0.017,,0.4,,,0.382,1.87
2023-03-18 19:30:00,2023-03-18,2023,3,77,19,0.0,-25.7,-28.19,14.6,-1.9,0.63,0.54,0.017,,0.4,,,0.382,1.87
2023-03-18 20:30:00,2023-03-18,2023,3,77,20,0.0,-23.3,-23.99,14.4,-2.1,0.66,0.58,0.017,,0.4,,,0.382,1.87
2023-03-18 21:30:00,2023-03-18,2023,3,77,21,0.0,-24.1,-22.72,12.9,-1.3,1.05,0.46,0.017,,0.4,,,0.381,1.87
2023-03-18 22:30:00,2023-03-18,2023,3,77,22,0.0,-24.7,-21.28,11.1,-0.4,0.68,0.28,0.017,,0.4,,,0.382,1.87
2023-03-18 23:30:00,2023-03-18,2023,3,77,23,0.0,-10.0,-5.51,10.4,-0.2,1.19,0.23,0.017,,0.4,,,0.382,1.87
2023-03-19 00:30:00,2023-03-19,2023,3,78,0,0.0,-4.6,2.08,9.2,0.3,1.24,0.15,4.369,,0.41,,,0.382,1.87
2023-03-19 01:30:00,2023-03-19,2023,3,78,1,0.0,-3.1,6.24,9.6,-0.2,1.69,0.19,0.017,,0.41,,,0.382,1.87
2023-03-19 02:30:00,2023-03-19,2023,3,78,2,0.0,-3.3,6.67,9.4,-0.1,1.44,0.17,0.017,,0.41,,,0.382,1.87
2023-03-19 03:30:00,2023-03-19,2023,3,78,3,0.0,-3.3,7.05,9.2,0.0,1.63,0.15,0.017,,0.41,,,0.382,1.87
2023-03-19 04:30:00,2023-03-19,2023,3,78,4,0.0,-3.4,6.91,8.8,0.4,1.55,0.12,0.017,,0.41,,,0.382,1.87
2023-03-19 05:30:00,2023-03-19,2023,3,78,5,0.0,-2.8,7.09,8.4,0.6,1.73,0.09,5.984,,0.41,,,0.382,1.87
2023-03-19 06:30:00,2023-03-19,2023,3,78,6,3.22,-3.1,10.34,8.2,0.8,1.95,0.08,4.301,,0.41,,,0.382,1.87
2023-03-19 07:30:00,2023-03-19,2023,3,78,7,38.27,-3.5,45.25,8.1,1.1,2.1,0.07,0.034,,0.41,,,0.382,1.87
2023-03-19 08:30:00,2023-03-19,2023,3,78,8,93.4,-5.5,94.0,8.2,2.0,1.59,0.05,0.0,,0.41,,,0.382,1.87
2023-03-19 09:30:00,2023-03-19,2023,3,78,9,122.15,-7.1,115.43,8.6,2.2,1.4,0.05,0.034,,0.41,,,0.382,1.87
2023-03-19 10:30:00,2023-03-19,2023,3,78,10,126.19,-8.1,117.78,8.9,2.5,1.37,0.05,0.034,,0.41,,,0.382,1.87
2023-03-19 11:30:00,2023-03-19,2023,3,78,11,120.52,-8.1,111.84,9.3,2.6,1.23,0.05,6.324,,0.41,,,0.382,1.87
2023-03-19 12:30:00,2023-03-19,2023,3,78,12,143.5,-8.4,134.64,9.8,2.9,1.1,0.04,3.519,,0.41,,,0.382,1.87
2023-03-19 13:30:00,2023-03-19,2023,3,78,13,125.58,-8.8,115.82,10.2,2.8,1.05,0.04,0.034,,0.41,,,0.382,1.87
2023-03-19 14:30:00,2023-03-19,2023,3,78,14,72.2,-6.9,61.16,10.5,2.0,1.42,0.06,0.017,,0.41,,,0.382,1.87
2023-03-19 15:30:00,2023-03-19,2023,3,78,15,30.65,-5.3,15.25,10.7,1.3,1.82,0.07,0.034,,0.41,,,0.382,1.87
2023-03-19 16:30:00,2023-03-19,2023,3,78,16,14.81,-5.0,3.5,10.0,1.2,1.45,0.05,0.034,,0.41,,,0.382,1.87
2023-03-19 17:30:00,2023-03-19,2023,3,78,17,5.61,-5.0,-1.52,9.4,1.2,1.14,0.07,1.921,,0.41,,,0.381,1.87
2023-03-19 18:30:00,2023-03-19,2023,3,78,18,0.19,-4.8,-3.23,9.1,1.1,1.06,0.07,0.782,,0.41,,,0.382,1.87
2023-03-19 19:30:00,2023-03-19,2023,3,78,19,0.0,-4.8,-0.81,8.8,1.0,1.16,0.06,0.017,,0.41,,,0.382,1.87
2023-03-19 20:30:00,2023-03-19,2023,3,78,20,0.0,-4.6,1.4,8.5,1.1,1.25,0.06,0.034,,0.41,,,0.382,1.87
2023-03-19 21:30:00,2023-03-19,2023,3,78,21,0.0,-4.1,3.15,8.6,1.0,1.14,0.07,0.017,,0.41,,,0.382,1.87
2023-03-19 22:30:00,2023-03-19,2023,3,78,22,0.0,-4.0,3.71,8.6,0.8,1.35,0.06,0.017,,0.41,,,0.382,1.87
2023-03-19 23:30:00,2023-03-19,2023,3,78,23,0.0,-3.7,3.24,8.5,0.9,1.54,0.06,5.831,,0.41,,,0.382,1.87
2023-03-20 00:30:00,2023-03-20,2023,3,79,0,0.0,-3.6,4.23,8.3,0.9,1.6,0.06,6.001,0.279,0.41,,,0.382,1.87
2023-03-20 01:30:00,2023-03-20,2023,3,79,1,0.0,-3.5,5.27,8.1,0.9,1.52,0.05,0.034,,0.41,,,0.382,1.87
2023-03-20 02:30:00,2023-03-20,2023,3,79,2,0.0,-3.9,5.23,7.9,0.9,1.19,0.05,0.017,,0.41,,,0.382,1.87
2023-03-20 03:30:00,2023-03-20,2023,3,79,3,0.0,-4.6,4.73,7.2,1.2,0.83,0.03,0.034,,0.41,,,0.382,1.87
2023-03-20 04:30:00,2023-03-20,2023,3,79,4,0.0,-5.3,5.93,6.3,0.9,0.37,0.04,0.017,,0.41,,,0.382,1.87
2023-03-20 05:30:00,2023-03-20,2023,3,79,5,0.0,-5.6,6.19,6.2,1.2,0.37,0.05,4.641,,0.41,,,0.382,1.87
2023-03-20 06:30:00,2023-03-20,2023,3,79,6,9.12,-5.7,15.97,6.0,1.4,0.35,0.04,3.502,,0.41,,,0.382,1.87
2023-03-20 07:30:00,2023-03-20,2023,3,79,7,60.85,-6.5,65.81,5.8,2.4,0.42,0.01,0.017,,0.41,,,0.382,1.87
2023-03-20 08:30:00,2023-03-20,2023,3,79,8,141.03,-6.8,138.22,5.4,4.3,0.72,0.0,0.017,,0.41,,,0.382,1.87
2023-03-20 09:30:00,2023-03-20,2023,3,79,9,186.84,-7.8,179.03,5.6,5.0,0.85,0.03,0.034,,0.41,,,0.382,1.87
2023-03-20 10:30:00,2023-03-20,2023,3,79,10,535.21,-8.2,525.74,8.4,5.8,2.1,0.2,0.017,,0.41,,,0.382,1.87
2023-03-20 11:30:00,2023-03-20,2023,3,79,11,725.64,-10.0,710.86,9.2,8.0,2.14,0.29,0.034,,0.41,,,0.382,1.87
2023-03-20 12:30:00,2023-03-20,2023,3,79,12,758.54,-13.1,739.56,9.7,8.7,2.0,0.33,0.017,,0.41,,,0.382,1.87
2023-03-20 13:30:00,2023-03-20,2023,3,79,13,703.27,-18.0,631.89,10.2,8.6,2.46,0.36,0.034,,0.41,,,0.382,1.87
2023-03-20 14:30:00,2023-03-20,2023,3,79,14,433.94,-16.1,368.29,9.7,5.9,2.41,0.35,0.017,,0.41,,,0.382,1.87
2023-03-20 15:30:00,2023-03-20,2023,3,79,15,36.39,-7.6,10.57,9.0,0.6,1.68,0.39,0.017,,0.41,,,0.382,1.87
2023-03-20 16:30:00,2023-03-20,2023,3,79,16,26.3,-8.9,19.06,8.2,0.1,0.91,0.34,0.017,,0.41,,,0.381,1.87
2023-03-20 17:30:00,2023-03-20,2023,3,79,17,20.92,-16.1,12.12,7.3,0.1,0.74,0.26,0.017,,0.41,,,0.381,1.87
2023-03-20 18:30:00,2023-03-20,2023,3,79,18,0.0,-28.5,-15.39,6.3,-0.1,0.89,0.21,0.017,,0.41,,,0.381,1.87
2023-03-20 19:30:00,2023-03-20,2023,3,79,19,0.0,-34.4,-16.47,5.9,-0.1,0.81,0.18,0.017,,0.41,,,0.381,1.87
2023-03-20 20:30:00,2023-03-20,2023,3,79,20,0.0,-25.7,-6.08,5.5,0.3,0.65,0.16,0.017,,0.41,,,0.381,1.87
2023-03-20 21:30:00,2023-03-20,2023,3,79,21,0.0,-11.1,6.72,6.0,0.6,0.58,0.16,0.017,,0.41,,,0.381,1.87
2023-03-20 22:30:00,2023-03-20,2023,3,79,22,0.0,-11.0,6.04,5.9,0.5,0.59,0.18,0.034,,0.41,,,0.381,1.87
2023-03-20 23:30:00,2023-03-20,2023,3,79,23,0.0,-10.6,4.52,6.1,0.3,0.64,0.2,0.017,,0.41,,,0.381,1.87
2023-03-21 00:30:00,2023-03-21,2023,3,80,0,0.0,-11.1,5.26,6.2,-0.2,0.77,0.23,0.017,,0.41,,,0.381,1.87
2023-03-21 01:30:00,2023-03-21,2023,3,80,1,0.0,-2.6,14.33,7.2,-0.3,1.06,0.28,0.017,,0.41,,,0.381,1.87
2023-03-21 02:30:00,2023-03-21,2023,3,80,2,0.0,-1.0,15.15,7.7,-0.6,1.04,0.28,0.017,,0.41,,,0.381,1.87
2023-03-21 03:30:00,2023-03-21,2023,3,80,3,0.0,0.5,15.86,8.2,-0.8,1.41,0.28,0.034,,0.41,,,0.381,1.87
2023-03-21 04:30:00,2023-03-21,2023,3,80,4,0.0,1.1,17.05,8.1,-0.7,2.65,0.27,0.017,,0.41,,,0.381,1.87
2023-03-21 05:30:00,2023-03-21,2023,3,80,5,0.0,-1.8,13.75,6.7,-0.3,2.38,0.21,0.0,,0.41,,,0.381,1.87
2023-03-21 06:30:00,2023-03-21,2023,3,80,6,2.57,-3.4,17.92,5.4,0.5,2.8,0.11,0.034,,0.41,,,0.381,1.87
2023-03-21 07:30:00,2023-03-21,2023,3,80,7,12.43,-3.3,29.53,5.5,0.7,2.4,0.08,0.0,,0.41,,,0.381,1.87
2023-03-21 08:30:00,2023-03-21,2023,3,80,8,37.5,-3.2,52.95,5.8,0.9,2.58,0.07,0.017,,0.41,,,0.381,1.87
2023-03-21 09:30:00,2023-03-21,2023,3,80,9,65.17,-3.4,77.25,7.1,0.3,2.9,0.11,0.0,,0.41,,,0.381,1.87
2023-03-21 10:30:00,2023-03-21,2023,3,80,10,154.03,-5.1,152.39,7.8,1.2,2.7,0.09,0.0,,0.41,,,0.381,1.87
2023-03-21 11:30:00,2023-03-21,2023,3,80,11,148.3,-6.1,142.54,8.4,1.5,2.04,0.08,0.017,,0.41,,,0.381,1.87
2023-03-21 12:30:00,2023-03-21,2023,3,80,12,230.61,-6.0,224.59,9.3,2.0,2.31,0.1,0.017,,0.41,,,0.381,1.87
2023-03-21 13:30:00,2023-03-21,2023,3,80,13,72.42,-7.0,61.46,6.7,1.6,3.02,0.05,0.017,,0.41,,,0.381,1.87
2023-03-21 14:30:00,2023-03-21,2023,3,80,14,80.86,-7.1,75.3,5.8,1.8,3.46,0.05,0.0,,0.41,,,0.381,1.87
2023-03-21 15:30:00,2023-03-21,2023,3,80,15,39.84,-5.0,42.46,4.9,1.4,4.67,0.05,0.0,,0.41,,,0.381,1.87
2023-03-21 16:30:00,2023-03-21,2023,3,80,16,8.0,-2.5,21.16,4.9,0.9,4.16,0.06,0.0,,0.41,,,0.381,1.87
2023-03-21 17:30:00,2023-03-21,2023,3,80,17,3.41,-1.8,18.27,5.0,0.6,3.43,0.06,0.0,,0.41,,,0.382,1.87
2023-03-21 18:30:00,2023-03-21,2023,3,80,18,0.02,-1.4,19.06,5.0,0.6,2.66,0.05,0.017,,0.41,,,0.382,1.87
2023-03-21 19:30:00,2023-03-21,2023,3,80,19,0.0,-1.5,19.26,4.8,0.7,2.94,0.05,0.017,,0.41,,,0.382,1.87
2023-03-21 20:30:00,2023-03-21,2023,3,80,20,0.0,-1.1,18.97,5.0,0.6,2.84,0.05,0.034,,0.41,,,0.382,1.87
2023-03-21 21:30:00,2023-03-21,2023,3,80,21,0.0,-1.0,18.31,5.4,0.4,2.41,0.06,0.017,,0.41,,,0.383,1.87
2023-03-21 22:30:00,2023-03-21,2023,3,80,22,0.0,-1.0,17.11,5.6,0.4,1.92,0.05,0.017,,0.41,,,0.383,1.87
2023-03-21 23:30:00,2023-03-21,2023,3,80,23,0.0,-0.8,15.7,5.8,0.4,1.79,0.06,0.833,,0.41,,,0.383,1.87
2023-03-22 00:30:00,2023-03-22,2023,3,81,0,0.0,-0.8,14.92,5.9,0.3,1.55,0.05,1.156,,0.42,,,0.383,1.87
2023-03-22 01:30:00,2023-03-22,2023,3,81,1,0.0,-0.8,14.26,5.8,0.4,1.56,0.05,0.017,,0.42,,,0.383,1.87
2023-03-22 02:30:00,2023-03-22,2023,3,81,2,0.0,-0.8,13.62,6.3,-0.1,1.52,0.07,0.017,,0.42,,,0.384,1.87
2023-03-22 03:30:00,2023-03-22,2023,3,81,3,0.0,-0.8,13.09,6.3,0.0,1.35,0.07,0.017,,0.42,,,0.384,1.87
2023-03-22 04:30:00,2023-03-22,2023,3,81,4,0.0,-0.8,12.67,6.4,-0.2,1.6,0.08,0.017,,0.42,,,0.384,1.87
2023-03-22 05:30:00,2023-03-22,2023,3,81,5,0.0,-0.8,11.08,6.4,-0.2,1.47,0.08,4.93,,0.42,,,0.384,1.87
2023-03-22 06:30:00,2023-03-22,2023,3,81,6,8.41,-0.8,19.7,6.4,-0.2,1.73,0.08,3.655,,0.42,,,0.384,1.87
2023-03-22 07:30:00,2023-03-22,2023,3,81,7,130.05,0.0,141.96,6.8,0.6,1.57,0.05,0.017,,0.42,,,0.384,1.87
2023-03-22 08:30:00,2023-03-22,2023,3,81,8,363.61,3.8,374.74,8.0,3.0,1.7,0.02,0.034,,0.42,,,0.384,1.87
2023-03-22 09:30:00,2023-03-22,2023,3,81,9,187.29,1.2,188.82,8.5,2.5,1.01,0.13,0.034,,0.42,,,0.385,1.87
2023-03-22 10:30:00,2023-03-22,2023,3,81,10,89.74,-0.4,87.26,8.8,1.8,0.46,0.17,0.034,,0.42,,,0.385,1.87
2023-03-22 11:30:00,2023-03-22,2023,3,81,11,132.88,-4.1,127.53,8.1,2.1,0.8,0.11,0.017,,0.42,,,0.385,1.87
2023-03-22 12:30:00,2023-03-22,2023,3,81,12,207.29,-1.9,204.66,8.9,2.9,0.96,0.13,0.017,,0.42,,,0.385,1.87
2023-03-22 13:30:00,2023-03-22,2023,3,81,13,340.39,-3.5,336.08,9.4,3.6,1.13,0.16,0.034,,0.42,,,0.385,1.87
2023-03-22 14:30:00,2023-03-22,2023,3,81,14,225.58,-2.5,218.83,10.5,3.3,1.1,0.25,0.034,,0.42,,,0.385,1.87
2023-03-22 15:30:00,2023-03-22,2023,3,81,15,127.49,-3.9,112.16,10.8,2.0,1.05,0.3,0.034,,0.42,,,0.385,1.87
2023-03-22 16:30:00,2023-03-22,2023,3,81,16,115.49,-1.5,91.56,10.9,1.8,0.82,0.32,0.034,,0.42,,,0.385,1.87
2023-03-22 17:30:00,2023-03-22,2023,3,81,17,27.76,-3.8,6.96,10.2,1.2,0.58,0.25,0.017,,0.42,,,0.385,1.87
2023-03-22 18:30:00,2023-03-22,2023,3,81,18,0.0,-6.0,-17.45,9.2,0.8,0.48,0.19,0.034,,0.42,,,0.385,1.87
2023-03-22 19:30:00,2023-03-22,2023,3,81,19,0.0,-5.2,-10.19,8.4,0.5,0.48,0.16,0.017,,0.42,,,0.385,1.87
2023-03-22 20:30:00,2023-03-22,2023,3,81,20,0.0,-4.1,-3.26,8.3,0.5,0.46,0.16,0.034,,0.42,,,0.385,1.87
2023-03-22 21:30:00,2023-03-22,2023,3,81,21,0.0,-4.2,-0.03,7.8,0.4,0.31,0.13,0.017,,0.42,,,0.385,1.87
